"","x"
"46334","no"
"46335","no"
"46336","yes"
"46337","yes"
"46338","no"
"46339","no"
"46340","no"
"46341","yes"
"46342","yes"
"46343","yes"
"46344","yes"
"46345","yes"
"46346","no"
"46347","no"
"46348","no"
"46349","no"
"46350","yes"
"46351","yes"
"46352","yes"
"46353","yes"
"46354","yes"
"46355","yes"
"46356","yes"
"46357","yes"
"46358","yes"
"46359","yes"
"46360","yes"
"46361","yes"
"46362","yes"
"46363","yes"
"46364","yes"
"46365","yes"
"46366","yes"
"46367","yes"
"46368","yes"
"46369","yes"
"46370","no"
"46371","yes"
"46372","yes"
"46373","yes"
"46374","yes"
"46375","yes"
"46376","no"
"46377","no"
"46378","no"
"46379","no"
"46380","yes"
"46381","yes"
"46382","yes"
"46383","yes"
"46384","yes"
"46385","yes"
"46386","yes"
"46387","yes"
"46388","yes"
"46389","yes"
"46390","yes"
"46391","yes"
"46392","no"
"46393","yes"
"46394","no"
"46395","yes"
"46396","no"
"46397","no"
"46398","yes"
"46399","no"
"46400","yes"
"46401","yes"
"46402","no"
"46403","no"
"46404","yes"
"46405","no"
"46406","yes"
"46407","no"
"46408","yes"
"46409","yes"
"46410","yes"
"46411","no"
"46412","no"
"46413","yes"
"46414","yes"
"46415","no"
"46416","yes"
"46417","no"
"46418","no"
"46419","no"
"46420","yes"
"46421","no"
"46422","yes"
"46423","no"
"46424","yes"
"46425","yes"
"46426","no"
"46427","yes"
"46428","yes"
"46429","no"
"46430","yes"
"46431","yes"
"46432","yes"
"46433","yes"
"46434","yes"
"46435","yes"
"46436","no"
"46437","no"
"46438","no"
"46439","yes"
"46440","no"
"46441","no"
"46442","no"
"46443","no"
"46444","no"
"46445","yes"
"46446","no"
"46447","yes"
"46448","yes"
"46449","no"
"46450","no"
"46451","yes"
"46452","yes"
"46453","no"
"46454","no"
"46455","yes"
"46456","yes"
"46457","no"
"46458","yes"
"46459","no"
"46460","yes"
"46461","yes"
"46462","yes"
"46463","yes"
"46464","yes"
"46465","yes"
"46466","yes"
"46467","yes"
"46468","no"
"46469","yes"
"46470","yes"
"46471","yes"
"46472","yes"
"46473","yes"
"46474","yes"
"46475","yes"
"46476","no"
"46477","yes"
"46478","yes"
"46479","no"
"46480","no"
"46481","no"
"46482","yes"
"46483","yes"
"46484","no"
"46485","yes"
"46486","no"
"46487","no"
"46488","yes"
"46489","yes"
"46490","no"
"46491","no"
"46492","yes"
"46493","no"
"46494","yes"
"46495","no"
"46496","yes"
"46497","yes"
"46498","yes"
"46499","no"
"46500","yes"
"46501","no"
"46502","no"
"46503","no"
"46504","yes"
"46505","no"
"46506","no"
"46507","yes"
"46508","no"
"46509","yes"
"46510","no"
"46511","yes"
"46512","yes"
"46513","yes"
"46514","no"
"46515","no"
"46516","yes"
"46517","yes"
"46518","yes"
"46519","yes"
"46520","yes"
"46521","yes"
"46522","yes"
"46523","no"
"46524","no"
"46525","no"
"46526","no"
"46527","yes"
"46528","no"
"46529","yes"
"46530","yes"
"46531","no"
"46532","no"
"46533","yes"
"46534","yes"
"46535","no"
"46536","yes"
"46537","yes"
"46538","yes"
"46539","yes"
"46540","yes"
"46541","yes"
"46542","yes"
"46543","yes"
"46544","yes"
"46545","yes"
"46546","no"
"46547","yes"
"46548","yes"
"46549","yes"
"46550","yes"
"46551","yes"
"46552","yes"
"46553","yes"
"46554","yes"
"46555","yes"
"46556","yes"
"46557","yes"
"46558","yes"
"46559","no"
"46560","yes"
"46561","no"
"46562","no"
"46563","no"
"46564","yes"
"46565","yes"
"46566","yes"
"46567","yes"
"46568","yes"
"46569","yes"
"46570","yes"
"46571","yes"
"46572","yes"
"46573","yes"
"46574","no"
"46575","yes"
"46576","yes"
"46577","yes"
"46578","no"
"46579","yes"
"46580","yes"
"46581","no"
"46582","yes"
"46583","yes"
"46584","yes"
"46585","yes"
"46586","yes"
"46587","yes"
"46588","no"
"46589","yes"
"46590","yes"
"46591","yes"
"46592","yes"
"46593","yes"
"46594","no"
"46595","yes"
"46596","no"
"46597","yes"
"46598","yes"
"46599","yes"
"46600","yes"
"46601","yes"
"46602","yes"
"46603","no"
"46604","yes"
"46605","yes"
"46606","no"
"46607","yes"
"46608","yes"
"46609","no"
"46610","yes"
"46611","yes"
"46612","yes"
"46613","yes"
"46614","yes"
"46615","yes"
"46616","yes"
"46617","yes"
"46618","yes"
"46619","yes"
"46620","no"
"46621","yes"
"46622","yes"
"46623","no"
"46624","yes"
"46625","yes"
"46626","yes"
"46627","no"
"46628","yes"
"46629","yes"
"46630","yes"
"46631","yes"
"46632","yes"
"46633","no"
"46634","yes"
"46635","yes"
"46636","no"
"46637","yes"
"46638","no"
"46639","yes"
"46640","yes"
"46641","no"
"46642","yes"
"46643","yes"
"46644","yes"
"46645","no"
"46646","no"
"46647","no"
"46648","yes"
"46649","no"
"46650","no"
"46651","no"
"46652","no"
"46653","no"
"46654","yes"
"46655","no"
"46656","yes"
"46657","yes"
"46658","yes"
"46659","no"
"46660","yes"
"46661","yes"
"46662","yes"
"46663","no"
"46664","yes"
"46665","yes"
"46666","yes"
"46667","yes"
"46668","no"
"46669","no"
"46670","no"
"46671","yes"
"46672","yes"
"46673","yes"
"46674","no"
"46675","yes"
"46676","yes"
"46677","yes"
"46678","yes"
"46679","yes"
"46680","yes"
"46681","yes"
"46682","no"
"46683","yes"
"46684","yes"
"46685","no"
"46686","no"
"46687","no"
"46688","no"
"46689","yes"
"46690","no"
"46691","no"
"46692","yes"
"46693","no"
"46694","no"
"46695","no"
"46696","yes"
"46697","yes"
"46698","yes"
"46699","yes"
"46700","yes"
"46701","no"
"46702","no"
"46703","yes"
"46704","yes"
"46705","no"
"46706","no"
"46707","yes"
"46708","no"
"46709","yes"
"46710","no"
"46711","yes"
"46712","yes"
"46713","no"
"46714","no"
"46715","no"
"46716","yes"
"46717","yes"
"46718","yes"
"46719","yes"
"46720","yes"
"46721","no"
"46722","no"
"46723","no"
"46724","yes"
"46725","no"
"46726","yes"
"46727","no"
"46728","yes"
"46729","yes"
"46730","yes"
"46731","yes"
"46732","no"
"46733","no"
"46734","yes"
"46735","yes"
"46736","yes"
"46737","no"
"46738","no"
"46739","no"
"46740","no"
"46741","no"
"46742","no"
"46743","no"
"46744","no"
"46745","no"
"46746","yes"
"46747","no"
"46748","no"
"46749","no"
"46750","no"
"46751","yes"
"46752","yes"
"46753","yes"
"46754","no"
"46755","yes"
"46756","no"
"46757","yes"
"46758","yes"
"46759","yes"
"46760","no"
"46761","no"
"46762","no"
"46763","no"
"46764","no"
"46765","no"
"46766","yes"
"46767","yes"
"46768","yes"
"46769","yes"
"46770","yes"
"46771","yes"
"46772","yes"
"46773","no"
"46774","yes"
"46775","no"
"46776","yes"
"46777","yes"
"46778","yes"
"46779","yes"
"46780","yes"
"46781","yes"
"46782","no"
"46783","yes"
"46784","yes"
"46785","yes"
"46786","yes"
"46787","no"
"46788","yes"
"46789","no"
"46790","no"
"46791","no"
"46792","no"
"46793","no"
"46794","no"
"46795","yes"
"46796","no"
"46797","yes"
"46798","no"
"46799","yes"
"46800","yes"
"46801","yes"
"46802","no"
"46803","no"
"46804","yes"
"46805","yes"
"46806","no"
"46807","yes"
"46808","no"
"46809","yes"
"46810","no"
"46811","yes"
"46812","yes"
"46813","yes"
"46814","yes"
"46815","yes"
"46816","yes"
"46817","no"
"46818","no"
"46819","yes"
"46820","yes"
"46821","yes"
"46822","yes"
"46823","yes"
"46824","yes"
"46825","yes"
"46826","no"
"46827","yes"
"46828","yes"
"46829","yes"
"46830","no"
"46831","yes"
"46832","yes"
"46833","yes"
"46834","yes"
"46835","yes"
"46836","no"
"46837","yes"
"46838","yes"
"46839","yes"
"46840","yes"
"46841","yes"
"46842","yes"
"46843","yes"
"46844","yes"
"46845","yes"
"46846","yes"
"46847","yes"
"46848","yes"
"46849","yes"
"46850","no"
"46851","no"
"46852","yes"
"46853","yes"
"46854","yes"
"46855","yes"
"46856","no"
"46857","yes"
"46858","yes"
"46859","yes"
"46860","no"
"46861","yes"
"46862","yes"
"46863","yes"
"46864","yes"
"46865","yes"
"46866","yes"
"46867","no"
"46868","yes"
"46869","yes"
"46870","yes"
"46871","no"
"46872","no"
"46873","yes"
"46874","yes"
"46875","no"
"46876","yes"
"46877","no"
"46878","no"
"46879","no"
"46880","no"
"46881","yes"
"46882","no"
"46883","no"
"46884","no"
"46885","yes"
"46886","yes"
"46887","yes"
"46888","yes"
"46889","yes"
"46890","yes"
"46891","yes"
"46892","yes"
"46893","no"
"46894","yes"
"46895","yes"
"46896","no"
"46897","no"
"46898","yes"
"46899","yes"
"46900","no"
"46901","yes"
"46902","no"
"46903","no"
"46904","no"
"46905","no"
"46906","yes"
"46907","no"
"46908","no"
"46909","yes"
"46910","no"
"46911","yes"
"46912","no"
"46913","no"
"46914","no"
"46915","yes"
"46916","yes"
"46917","no"
"46918","yes"
"46919","yes"
"46920","yes"
"46921","yes"
"46922","yes"
"46923","no"
"46924","yes"
"46925","yes"
"46926","yes"
"46927","yes"
"46928","yes"
"46929","no"
"46930","yes"
"46931","yes"
"46932","yes"
"46933","yes"
"46934","yes"
"46935","yes"
"46936","yes"
"46937","yes"
"46938","yes"
"46939","yes"
"46940","yes"
"46941","no"
"46942","yes"
"46943","no"
"46944","no"
"46945","no"
"46946","no"
"46947","yes"
"46948","no"
"46949","yes"
"46950","no"
"46951","no"
"46952","no"
"46953","no"
"46954","no"
"46955","yes"
"46956","no"
"46957","no"
"46958","yes"
"46959","yes"
"46960","no"
"46961","no"
"46962","yes"
"46963","no"
"46964","no"
"46965","yes"
"46966","yes"
"46967","yes"
"46968","yes"
"46969","yes"
"46970","no"
"46971","yes"
"46972","yes"
"46973","yes"
"46974","no"
"46975","yes"
"46976","yes"
"46977","yes"
"46978","yes"
"46979","no"
"46980","no"
"46981","no"
"46982","yes"
"46983","yes"
"46984","no"
"46985","no"
"46986","no"
"46987","no"
"46988","no"
"46989","no"
"46990","yes"
"46991","yes"
"46992","yes"
"46993","yes"
"46994","yes"
"46995","yes"
"46996","yes"
"46997","yes"
"46998","no"
"46999","no"
"47000","no"
"47001","yes"
"47002","yes"
"47003","no"
"47004","no"
"47005","yes"
"47006","yes"
"47007","no"
"47008","yes"
"47009","no"
"47010","yes"
"47011","no"
"47012","no"
"47013","yes"
"47014","no"
"47015","no"
"47016","no"
"47017","yes"
"47018","yes"
"47019","yes"
"47020","yes"
"47021","yes"
"47022","yes"
"47023","yes"
"47024","yes"
"47025","no"
"47026","yes"
"47027","yes"
"47028","no"
"47029","no"
"47030","no"
"47031","no"
"47032","yes"
"47033","no"
"47034","no"
"47035","no"
"47036","no"
"47037","yes"
"47038","no"
"47039","no"
"47040","yes"
"47041","no"
"47042","yes"
"47043","no"
"47044","no"
"47045","yes"
"47046","yes"
"47047","yes"
"47048","yes"
"47049","yes"
"47050","yes"
"47051","no"
"47052","yes"
"47053","yes"
"47054","yes"
"47055","yes"
"47056","yes"
"47057","no"
"47058","yes"
"47059","yes"
"47060","no"
"47061","yes"
"47062","yes"
"47063","yes"
"47064","yes"
"47065","yes"
"47066","yes"
"47067","no"
"47068","no"
"47069","no"
"47070","yes"
"47071","yes"
"47072","yes"
"47073","yes"
"47074","no"
"47075","yes"
"47076","no"
"47077","no"
"47078","no"
"47079","no"
"47080","yes"
"47081","yes"
"47082","no"
"47083","yes"
"47084","yes"
"47085","no"
"47086","no"
"47087","yes"
"47088","yes"
"47089","no"
"47090","yes"
"47091","yes"
"47092","yes"
"47093","no"
"47094","yes"
"47095","no"
"47096","yes"
"47097","yes"
"47098","yes"
"47099","yes"
"47100","yes"
"47101","yes"
"47102","yes"
"47103","yes"
"47104","yes"
"47105","yes"
"47106","yes"
"47107","yes"
"47108","no"
"47109","yes"
"47110","no"
"47111","yes"
"47112","yes"
"47113","yes"
"47114","no"
"47115","yes"
"47116","yes"
"47117","yes"
"47118","yes"
"47119","yes"
"47120","yes"
"47121","yes"
"47122","no"
"47123","no"
"47124","no"
"47125","no"
"47126","no"
"47127","yes"
"47128","yes"
"47129","yes"
"47130","no"
"47131","yes"
"47132","yes"
"47133","yes"
"47134","yes"
"47135","yes"
"47136","yes"
"47137","yes"
"47138","no"
"47139","no"
"47140","no"
"47141","yes"
"47142","no"
"47143","no"
"47144","yes"
"47145","yes"
"47146","no"
"47147","no"
"47148","yes"
"47149","no"
"47150","no"
"47151","yes"
"47152","yes"
"47153","yes"
"47154","no"
"47155","yes"
"47156","yes"
"47157","yes"
"47158","no"
"47159","no"
"47160","yes"
"47161","yes"
"47162","yes"
"47163","yes"
"47164","yes"
"47165","no"
"47166","yes"
"47167","yes"
"47168","no"
"47169","no"
"47170","no"
"47171","yes"
"47172","yes"
"47173","yes"
"47174","no"
"47175","no"
"47176","no"
"47177","no"
"47178","no"
"47179","yes"
"47180","yes"
"47181","yes"
"47182","yes"
"47183","yes"
"47184","no"
"47185","yes"
"47186","no"
"47187","yes"
"47188","yes"
"47189","yes"
"47190","yes"
"47191","yes"
"47192","yes"
"47193","yes"
"47194","no"
"47195","no"
"47196","no"
"47197","yes"
"47198","no"
"47199","yes"
"47200","no"
"47201","no"
"47202","yes"
"47203","no"
"47204","yes"
"47205","yes"
"47206","yes"
"47207","yes"
"47208","yes"
"47209","yes"
"47210","yes"
"47211","yes"
"47212","yes"
"47213","yes"
"47214","yes"
"47215","yes"
"47216","no"
"47217","yes"
"47218","yes"
"47219","yes"
"47220","no"
"47221","no"
"47222","yes"
"47223","yes"
"47224","yes"
"47225","yes"
"47226","no"
"47227","no"
"47228","yes"
"47229","no"
"47230","no"
"47231","no"
"47232","yes"
"47233","no"
"47234","yes"
"47235","no"
"47236","yes"
"47237","no"
"47238","yes"
"47239","yes"
"47240","no"
"47241","no"
"47242","no"
"47243","yes"
"47244","yes"
"47245","yes"
"47246","yes"
"47247","yes"
"47248","yes"
"47249","yes"
"47250","no"
"47251","yes"
"47252","no"
"47253","no"
"47254","no"
"47255","yes"
"47256","yes"
"47257","yes"
"47258","no"
"47259","yes"
"47260","yes"
"47261","no"
"47262","no"
"47263","no"
"47264","no"
"47265","no"
"47266","no"
"47267","yes"
"47268","yes"
"47269","no"
"47270","no"
"47271","no"
"47272","yes"
"47273","no"
"47274","no"
"47275","no"
"47276","yes"
"47277","yes"
"47278","yes"
"47279","yes"
"47280","yes"
"47281","yes"
"47282","yes"
"47283","yes"
"47284","no"
"47285","yes"
"47286","no"
"47287","no"
"47288","yes"
"47289","yes"
"47290","yes"
"47291","no"
"47292","no"
"47293","no"
"47294","no"
"47295","no"
"47296","no"
"47297","yes"
"47298","yes"
"47299","yes"
"47300","yes"
"47301","no"
"47302","yes"
"47303","no"
"47304","yes"
"47305","yes"
"47306","no"
"47307","yes"
"47308","yes"
"47309","yes"
"47310","no"
"47311","yes"
"47312","no"
"47313","no"
"47314","yes"
"47315","yes"
"47316","no"
"47317","no"
"47318","yes"
"47319","no"
"47320","no"
"47321","yes"
"47322","yes"
"47323","yes"
"47324","yes"
"47325","yes"
"47326","no"
"47327","yes"
"47328","yes"
"47329","yes"
"47330","yes"
"47331","yes"
"47332","no"
"47333","yes"
"47334","no"
"47335","yes"
"47336","yes"
"47337","yes"
"47338","no"
"47339","yes"
"47340","yes"
"47341","yes"
"47342","yes"
"47343","yes"
"47344","yes"
"47345","yes"
"47346","no"
"47347","no"
"47348","yes"
"47349","yes"
"47350","yes"
"47351","yes"
"47352","yes"
"47353","no"
"47354","yes"
"47355","no"
"47356","no"
"47357","no"
"47358","yes"
"47359","yes"
"47360","no"
"47361","no"
"47362","no"
"47363","no"
"47364","no"
"47365","no"
"47366","no"
"47367","no"
"47368","yes"
"47369","yes"
"47370","yes"
"47371","yes"
"47372","yes"
"47373","yes"
"47374","yes"
"47375","yes"
"47376","yes"
"47377","yes"
"47378","yes"
"47379","yes"
"47380","no"
"47381","yes"
"47382","yes"
"47383","no"
"47384","no"
"47385","no"
"47386","yes"
"47387","yes"
"47388","no"
"47389","no"
"47390","yes"
"47391","no"
"47392","no"
"47393","yes"
"47394","yes"
"47395","yes"
"47396","yes"
"47397","yes"
"47398","no"
"47399","yes"
"47400","yes"
"47401","yes"
"47402","yes"
"47403","yes"
"47404","yes"
"47405","yes"
"47406","yes"
"47407","yes"
"47408","yes"
"47409","yes"
"47410","yes"
"47411","yes"
"47412","yes"
"47413","yes"
"47414","yes"
"47415","no"
"47416","yes"
"47417","yes"
"47418","yes"
"47419","no"
"47420","yes"
"47421","yes"
"47422","no"
"47423","no"
"47424","no"
"47425","yes"
"47426","yes"
"47427","yes"
"47428","no"
"47429","no"
"47430","no"
"47431","no"
"47432","no"
"47433","yes"
"47434","no"
"47435","yes"
"47436","yes"
"47437","yes"
"47438","yes"
"47439","yes"
"47440","yes"
"47441","no"
"47442","yes"
"47443","no"
"47444","no"
"47445","yes"
"47446","no"
"47447","yes"
"47448","yes"
"47449","no"
"47450","no"
"47451","yes"
"47452","yes"
"47453","no"
"47454","yes"
"47455","yes"
"47456","yes"
"47457","yes"
"47458","yes"
"47459","yes"
"47460","yes"
"47461","no"
"47462","yes"
"47463","yes"
"47464","no"
"47465","yes"
"47466","no"
"47467","no"
"47468","yes"
"47469","yes"
"47470","no"
"47471","yes"
"47472","yes"
"47473","yes"
"47474","no"
"47475","yes"
"47476","yes"
"47477","yes"
"47478","yes"
"47479","yes"
"47480","no"
"47481","yes"
"47482","yes"
"47483","yes"
"47484","yes"
"47485","no"
"47486","yes"
"47487","yes"
"47488","no"
"47489","no"
"47490","no"
"47491","yes"
"47492","no"
"47493","yes"
"47494","yes"
"47495","no"
"47496","yes"
"47497","yes"
"47498","yes"
"47499","no"
"47500","no"
"47501","yes"
"47502","no"
"47503","no"
"47504","no"
"47505","yes"
"47506","no"
"47507","no"
"47508","yes"
"47509","yes"
"47510","yes"
"47511","yes"
"47512","yes"
"47513","yes"
"47514","yes"
"47515","yes"
"47516","yes"
"47517","yes"
"47518","yes"
"47519","yes"
"47520","yes"
"47521","no"
"47522","no"
"47523","no"
"47524","no"
"47525","no"
"47526","yes"
"47527","yes"
"47528","yes"
"47529","yes"
"47530","no"
"47531","yes"
"47532","no"
"47533","yes"
"47534","yes"
"47535","yes"
"47536","yes"
"47537","no"
"47538","yes"
"47539","yes"
"47540","yes"
"47541","no"
"47542","no"
"47543","no"
"47544","no"
"47545","no"
"47546","yes"
"47547","yes"
"47548","yes"
"47549","yes"
"47550","no"
"47551","no"
"47552","yes"
"47553","no"
"47554","no"
"47555","no"
"47556","yes"
"47557","yes"
"47558","yes"
"47559","no"
"47560","yes"
"47561","yes"
"47562","yes"
"47563","yes"
"47564","yes"
"47565","yes"
"47566","yes"
"47567","yes"
"47568","yes"
"47569","yes"
"47570","yes"
"47571","yes"
"47572","no"
"47573","no"
"47574","yes"
"47575","yes"
"47576","no"
"47577","no"
"47578","yes"
"47579","yes"
"47580","yes"
"47581","yes"
"47582","yes"
"47583","no"
"47584","yes"
"47585","yes"
"47586","yes"
"47587","no"
"47588","yes"
"47589","no"
"47590","yes"
"47591","yes"
"47592","no"
"47593","no"
"47594","yes"
"47595","no"
"47596","yes"
"47597","yes"
"47598","yes"
"47599","no"
"47600","no"
"47601","yes"
"47602","yes"
"47603","yes"
"47604","yes"
"47605","yes"
"47606","no"
"47607","yes"
"47608","no"
"47609","no"
"47610","yes"
"47611","yes"
"47612","no"
"47613","no"
"47614","no"
"47615","yes"
"47616","yes"
"47617","no"
"47618","yes"
"47619","yes"
"47620","yes"
"47621","yes"
"47622","no"
"47623","no"
"47624","no"
"47625","no"
"47626","yes"
"47627","yes"
"47628","yes"
"47629","no"
"47630","yes"
"47631","no"
"47632","no"
"47633","no"
"47634","yes"
"47635","yes"
"47636","yes"
"47637","yes"
"47638","no"
"47639","no"
"47640","yes"
"47641","no"
"47642","yes"
"47643","no"
"47644","no"
"47645","no"
"47646","yes"
"47647","no"
"47648","yes"
"47649","yes"
"47650","yes"
"47651","no"
"47652","yes"
"47653","yes"
"47654","yes"
"47655","yes"
"47656","no"
"47657","yes"
"47658","no"
"47659","yes"
"47660","yes"
"47661","no"
"47662","no"
"47663","yes"
"47664","yes"
"47665","yes"
"47666","yes"
"47667","no"
"47668","no"
"47669","yes"
"47670","no"
"47671","yes"
"47672","yes"
"47673","no"
"47674","yes"
"47675","no"
"47676","no"
"47677","yes"
"47678","no"
"47679","no"
"47680","no"
"47681","yes"
"47682","yes"
"47683","no"
"47684","yes"
"47685","yes"
"47686","yes"
"47687","yes"
"47688","yes"
"47689","yes"
"47690","yes"
"47691","no"
"47692","no"
"47693","yes"
"47694","no"
"47695","no"
"47696","yes"
"47697","yes"
"47698","yes"
"47699","yes"
"47700","yes"
"47701","no"
"47702","no"
"47703","yes"
"47704","yes"
"47705","no"
"47706","no"
"47707","yes"
"47708","yes"
"47709","yes"
"47710","yes"
"47711","no"
"47712","yes"
"47713","yes"
"47714","yes"
"47715","no"
"47716","yes"
"47717","no"
"47718","yes"
"47719","no"
"47720","no"
"47721","yes"
"47722","no"
"47723","no"
"47724","no"
"47725","yes"
"47726","no"
"47727","no"
"47728","no"
"47729","yes"
"47730","no"
"47731","no"
"47732","no"
"47733","yes"
"47734","yes"
"47735","no"
"47736","yes"
"47737","no"
"47738","no"
"47739","yes"
"47740","yes"
"47741","no"
"47742","yes"
"47743","yes"
"47744","yes"
"47745","yes"
"47746","yes"
"47747","yes"
"47748","yes"
"47749","yes"
"47750","yes"
"47751","no"
"47752","no"
"47753","no"
"47754","no"
"47755","no"
"47756","no"
"47757","yes"
"47758","yes"
"47759","yes"
"47760","yes"
"47761","yes"
"47762","no"
"47763","no"
"47764","no"
"47765","no"
"47766","no"
"47767","no"
"47768","no"
"47769","yes"
"47770","no"
"47771","yes"
"47772","yes"
"47773","yes"
"47774","yes"
"47775","yes"
"47776","no"
"47777","yes"
"47778","yes"
"47779","no"
"47780","no"
"47781","yes"
"47782","no"
"47783","no"
"47784","yes"
"47785","yes"
"47786","no"
"47787","yes"
"47788","no"
"47789","yes"
"47790","no"
"47791","yes"
"47792","no"
"47793","no"
"47794","yes"
"47795","yes"
"47796","yes"
"47797","yes"
"47798","yes"
"47799","no"
"47800","no"
